Date,Open,High,Low,Close,Volume,Change
2025-11-18,152100,155000,148300,148700,271841,-0.03190104166666663
2025-11-19,151000,151200,145000,148200,168318,-0.00336247478143914
2025-11-20,149600,151500,147500,147500,188877,-0.004723346828609976
2025-11-21,146200,147300,144000,146400,135170,-0.007457627118644061
2025-11-24,149600,151000,144500,144800,380948,-0.010928961748633892
2025-11-25,149100,150400,145400,146700,191417,0.013121546961325947
2025-11-26,150000,152800,148300,151600,203495,0.03340149965916828
2025-11-27,151400,154700,151400,153400,149611,0.01187335092348274
2025-11-28,154000,154000,151200,152900,303120,-0.0032594524119947677
2025-12-01,153500,154900,150600,153800,160474,0.005886200130804431
2025-12-02,156000,157800,153100,155400,242263,0.01040312093628093
2025-12-03,155100,157000,153300,156500,294615,0.007078507078507101
2025-12-04,155400,157300,154800,157000,338924,0.0031948881789136685
2025-12-05,155700,159500,154600,158200,242022,0.007643312101910826
2025-12-08,158200,158300,155100,155800,169357,-0.015170670037926715
2025-12-09,156000,157500,154300,157500,204974,0.010911424903722766
2025-12-10,158500,158900,154300,154400,172150,-0.019682539682539635
2025-12-11,156600,156600,153100,153100,401147,-0.008419689119171014
2025-12-12,155000,158300,152900,155500,440181,0.015676028739386005
2025-12-15,154200,154200,151400,152900,139723,-0.0167202572347267
2025-12-16,152300,153900,150700,151700,164556,-0.007848266841072649
2025-12-17,153000,153600,150500,153600,168918,0.012524719841793042
2025-12-18,152500,152800,150600,151800,188677,-0.01171875
2025-12-19,153400,155900,152700,155000,183439,0.021080368906455815
2025-12-22,155800,160900,154700,160300,259968,0.03419354838709676
2025-12-23,160000,169300,160000,163900,345765,0.022457891453524725
2025-12-24,164000,165000,161100,163700,225245,-0.0012202562538132788
2025-12-26,163200,166300,161500,162500,252266,-0.007330482590103826
2025-12-29,156900,158500,155300,157600,269685,-0.030153846153846198
2025-12-30,156600,157900,156000,157600,251135,0.0
2026-01-02,157400,157600,151300,156300,266320,-0.008248730964466988
2026-01-05,156500,164500,155200,164100,427934,0.0499040307101728
2026-01-06,163500,165400,160500,165400,170555,0.007921998781230899
